page_index,sheet_number,discipline_prefix,page_type,confidence,word_count,in_scope_pages,has_roofing_evidence,system_hits,spec_section_hits,manufacturer_hits_total,manufacturer_hits_positive,manufacturer_hits_negation,manufacturer_hit_names,material_thickness_hits,material_insulation_hits,material_metal_hits,florida_signal_hits,accessory_hit,unresolved_xrefs_on_page
71,,,roof_plan,0.7,2372,False,True,pvc,,0,0,0,,,,,,False,20
72,,,schedule_sheet,0.7,2554,False,True,,,1,1,0,Johns Manville,,,,FBC;SMACNA,False,1
73,,,roof_plan,0.7,1275,False,True,pvc,,0,0,0,,,,,FBC,False,2
74,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
75,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
76,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
77,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
78,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
79,,,detail_sheet,0.7,562,False,False,,,0,0,0,,,,,,False,0
80,,,detail_sheet,0.7,195,False,False,,,0,0,0,,,,,,False,0
81,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
82,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
83,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
84,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
85,,,detail_sheet,0.7,194,False,False,,,0,0,0,,,,,,False,0
86,,,detail_sheet,0.7,1070,False,False,,,0,0,0,,,,,,False,4
87,,,detail_sheet,0.7,703,False,False,,,0,0,0,,,,,,False,13
88,,,cover,0.9,3353,False,True,pvc,,0,0,0,,,,,SMACNA,False,0
89,,,schedule_sheet,0.9,1483,False,False,,,0,0,0,,,,,,False,1
90,,,floor_plan,0.9,1716,False,False,,,0,0,0,,,,,,False,0
91,,,floor_plan,0.9,1148,False,False,,,0,0,0,,,,,,False,1
92,,,unknown,0.0,363,False,False,,,0,0,0,,,,,,False,0
93,,,ceiling_plan,0.9,514,False,False,,,0,0,0,,,,,,False,0
94,,,roof_plan,0.7,1043,False,False,,,0,0,0,,,,,,False,40
95,,,detail_sheet,0.7,745,False,True,pvc,,0,0,0,,,,,,False,0
96,,,schedule_sheet,0.7,1323,False,False,,,0,0,0,,,,,,False,0
97,,,elevation,0.9,1031,False,True,pvc,,0,0,0,,,,,,False,0
98,,,detail_sheet,0.9,1622,False,True,,,0,0,0,,,,,FBC,False,3
99,,,detail_sheet,0.9,1619,False,True,pvc,,0,0,0,,,,,,False,0
100,,,detail_sheet,0.7,828,False,False,,,0,0,0,,,,,,False,0
